Soc.;Proveedor;Nombre;Asignacion;Referencia;Clase Doc;Denominación;Nº doc.;Fecha doc.;Cond. Pago;Desc. Pago;D. Venc.;Fecha Venc;Mon.;Imp Mon Lo;Por Vencer;1 -- 30;31 -- 60;61 -- 90;91 -- 9999;Importe;Importe. M;Gr.tes.;Denominación;Ramo;Descr.Ramo;Ref.fact.;Txt.cabec.;Importe Moneda Fuerte;Moneda;Importe MF Fecha Doc
1000;20000275; SUNSHINE HYGIENE & HE;22YGYLO10;;SA;Documento cta.mayor;0100210642;14.09.2022;N180;Crédito 180 Días; 1078;13.03.2023;VED;-8,577,4100;0,0000;0,0000;0,0000;0,0000;-8577,4100;0,0000;-68653,62;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;-15473,33;USD;-8577,41
1000;20000275; SUNSHINE HYGIENE & HE;23YGYL00011;23YGYL00011;SA;Documento cta.mayor;0100231323;27.04.2023;N180;Crédito 180 Días;  853;24.10.2023;USD;-28,000,4500;0,0000;0,0000;0,0000;0,0000;-28000,4500;0,0000;-689707,07;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;SALDO FT 23YGYL00011;-28000,45;USD;-28000,45
1000;20000275; SUNSHINE HYGIENE & HE;23YGYL0016;;SA;Documento cta.mayor;0100231325;18.07.2023;N180;Crédito 180 Días;  771;14.01.2024;USD;-14,515,1100;0,0000;0,0000;0,0000;0,0000;-14515,1100;0,0000;-416140,94;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;-360,69;USD;-14515,11
1000;20000275; SUNSHINE HYGIENE & HE;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100232437;31.12.2023;N180;Crédito 180 Días;  605;28.06.2024;USD;-81,188,0400;0,0000;0,0000;0,0000;0,0000;-81188,0400;0,0000;-2917126,92;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;-0,01;USD;-81188,04
1000;20000275; SUNSHINE HYGIENE & HE;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100232442;31.12.2023;;;0;31.12.2023;USD;111,142,2100;111142,2100;0,0000;0,0000;0,0000;0,0000;0,0000;3993395,12;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;0,01;USD;111142,21
1000;20000275; SUNSHINE HYGIENE & HE; DF FT 23YGLY0039;DF FT23YGLY0039;SA;Documento cta.mayor;0100253476;08.01.2024;N180;Crédito 180 Días;  597;06.07.2024;USD;-24,385,2900;0,0000;0,0000;0,0000;0,0000;-24385,2900;0,0000;-878028,82;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;-24296,62;USD;-24385,29
1000;20000275; SUNSHINE HYGIENE & HE;1500010622;SALDO ANTICIPO;SA;Documento cta.mayor;0100253521;15.12.2023;;;0;15.12.2023;USD;15,718,6100;15718,6100;0,0000;0,0000;0,0000;0,0000;0,0000;560215,89;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;15566,62;USD;15718,61
1000;20000275; SUNSHINE HYGIENE & HE;;;SA;Documento cta.mayor;0100256080;27.09.2024;N180;Crédito 180 Días;  468;26.03.2025;USD;-2,410,0600;0,0000;0,0000;0,0000;0,0000;-2410,0600;0,0000;-88847,91;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;-2427,56;USD;-2410,06
1000;20000275; SUNSHINE HYGIENE & HE;OC 43-0586;SALDO ANTICIPO;SA;Documento cta.mayor;0100256348;30.09.2024;;;0;30.09.2024;USD;8,480,9400;8480,9400;0,0000;0,0000;0,0000;0,0000;0,0000;313019,72;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;SALDO ANTICIPO;8551,47;USD;8480,94
1000;20000275; SUNSHINE HYGIENE & HE;535910;535910;KZ;Pago acreedor;1500008173;22.12.2022;;;0;22.12.2022;USD;45,000,0000;45000,0000;0,0000;0,0000;0,0000;0,0000;0,0000;727996,50;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;CANC OC 43-419 $45.000;45000,00;USD;45000,00
1000;20000275; SUNSHINE HYGIENE & HE;OC 43/586;OC 43/586;KZ;Pago acreedor;1500012265;04.10.2024;;;0;04.10.2024;USD;4,276,0000;4276,0000;0,0000;0,0000;0,0000;0,0000;0,0000;158150,00;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;OC 43/586;4276,00;USD;4276,00
1000;20000275; SUNSHINE HYGIENE & HE;OC 43/586;OC 43/586;KZ;Pago acreedor;1500012266;04.10.2024;;;0;04.10.2024;USD;473,6200;473,6200;0,0000;0,0000;0,0000;0,0000;0,0000;17517,07;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;OC 43/586;473,62;USD;473,62
1000;20000275; SUNSHINE HYGIENE & HE;F 23YGYL00012;23YGYL00012;RE;Factura bruto;5100019693;19.06.2023;NT01;Prepagado;  980;19.06.2023;USD;-21,962,9700;0,0000;0,0000;0,0000;0,0000;-21962,9700;0,0000;-596815,16;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;F 23YGYL00012 OC 43-458;-20359,39;USD;-21962,97
1000;20000275; SUNSHINE HYGIENE & HE;FT 24YGYL0003;FT 24YGYL0003;RE;Factura bruto;5100024108;31.05.2024;NT00;Contado;  633;31.05.2024;USD;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,01;A14;K-Materia Prima Extranjera;Z053;Materia Prima;5100024108;OC 43/0538  EXP 20103048;0,00;USD;0,00
1000;20000275; SUNSHINE HYGIENE & HE;FT 24YGYL0003;FT 24YGYL0003;ZZ;Anulación Doc.FI;9900039307;31.05.2024;NT00;Contado;  633;31.05.2024;USD;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,01;A14;K-Materia Prima Extranjera;Z053;Materia Prima;5100024108;OC 43/0538  EXP 20103048;0,00;USD;0,00
1000;20000279;CM HOLDING HK LIMITED;;;SA;Documento cta.mayor;0100182496;01.11.2021;;;0;01.11.2021;USD;3,073,3900;3073,3900;0,0000;0,0000;0,0000;0,0000;0,0000;13455,00;A23;K-Proveedor  Extranjero;Z054;Maquinarias Y Equipo;;ANTICIPO;3250,00;USD;3073,39
1000;20000279;CM HOLDING HK LIMITED;;;SA;Documento cta.mayor;0100182497;01.11.2021;;;0;01.11.2021;USD;9,570,0700;9570,0700;0,0000;0,0000;0,0000;0,0000;0,0000;41896,80;A23;K-Proveedor  Extranjero;Z054;Maquinarias Y Equipo;;ANTICIPO;10120,00;USD;9570,07
1000;20000279;CM HOLDING HK LIMITED;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100182560;31.12.2021;;;0;31.12.2021;USD;1,331,8400;1331,8400;0,0000;0,0000;0,0000;0,0000;0,0000;6112,76;A23;K-Proveedor  Extranjero;Z054;Maquinarias Y Equipo;;DIFERENCIAL;0,01;USD;1331,84
1000;20000279;CM HOLDING HK LIMITED;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100201969;31.12.2022;;;0;31.12.2022;USD;9,812,7600;9812,7600;0,0000;0,0000;0,0000;0,0000;0,0000;169551,66;A23;K-Proveedor  Extranjero;Z054;Maquinarias Y Equipo;;;0,01;USD;9812,76
1000;20000279;CM HOLDING HK LIMITED;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100231657;31.12.2023;;;0;31.12.2023;USD;6,940,4900;6940,4900;0,0000;0,0000;0,0000;0,0000;0,0000;249375,28;A23;K-Proveedor  Extranjero;Z054;Maquinarias Y Equipo;;;0,01;USD;6940,49
1000;20000281;CP GROUP LATAM;ANTICIPO;ANTICIPO;SA;Documento cta.mayor;0100182448;27.05.2021;;;0;27.05.2021;USD;3,760,1500;3760,1500;0,0000;0,0000;0,0000;0,0000;0,0000;15197,90;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;ANTICIPO;4950,00;USD;3760,15
1000;20000281;CP GROUP LATAM;ANTICIPO;ANTICIPO;SA;Documento cta.mayor;0100182473;20.09.2021;;;0;20.09.2021;USD;4,950,0000;4950,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20007,06;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;ANTICIPO;4950,00;USD;4950,00
1000;20000281;CP GROUP LATAM;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100182561;31.12.2021;;;0;31.12.2021;USD;2,245,7500;2245,7500;0,0000;0,0000;0,0000;0,0000;0,0000;10307,32;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;DIFERENCIAL;0,01;USD;2245,75
1000;20000281;CP GROUP LATAM;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100201970;31.12.2022;;;0;31.12.2022;USD;7,265,9900;7265,9900;0,0000;0,0000;0,0000;0,0000;0,0000;125546,85;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;0,01;USD;7265,99
1000;20000281;CP GROUP LATAM;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100231659;31.12.2023;;;0;31.12.2023;USD;5,139,1900;5139,1900;0,0000;0,0000;0,0000;0,0000;0,0000;184653,54;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;0,01;USD;5139,19
1000;20000284;CREATING CONSULTING;ANTICIPO;ANTICIPO;SA;Documento cta.mayor;0100182466;18.10.2021;;;0;18.10.2021;USD;5,000,0000;5000,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20696,00;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;ANTICIPO;5000,00;USD;5000,00
1000;20000284;CREATING CONSULTING;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100182563;31.12.2021;;;0;31.12.2021;USD;498,9400;498,9400;0,0000;0,0000;0,0000;0,0000;0,0000;2290,00;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;DIFERENCIAL;0,01;USD;498,94
1000;20000284;CREATING CONSULTING;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100201971;31.12.2022;;;0;31.12.2022;USD;3,669,6900;3669,6900;0,0000;0,0000;0,0000;0,0000;0,0000;63407,50;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;0,01;USD;3669,69
1000;20000284;CREATING CONSULTING;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100231662;31.12.2023;;;0;31.12.2023;USD;2,595,5600;2595,5600;0,0000;0,0000;0,0000;0,0000;0,0000;93259,72;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;0,01;USD;2595,56
1000;20000285;OPTIMA BRASIL;Optima;OPTIMA;SA;Documento cta.mayor;0100231158;31.12.2023;N180;Crédito 180 Días; 1335;28.06.2024;USD;-380,899,2200;0,0000;0,0000;0,0000;0,0000;-380899,2200;0,0000;-13685899,30;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;-813000,00;USD;-380899,22
1000;20000285;OPTIMA BRASIL;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100231688;31.12.2023;N180;Crédito 180 Días;  605;28.06.2024;USD;-432,100,7800;0,0000;0,0000;0,0000;0,0000;-432100,7800;0,0000;-15525597,20;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;-0,01;USD;-432100,78
1000;20000291;Mercotac Incorporated;OC 43-0621;OC 43-0621;KZ;Pago acreedor;1500012434;01.11.2024;;;0;01.11.2024;USD;1,817,1500;1817,1500;0,0000;0,0000;0,0000;0,0000;0,0000;77610,66;A39;K- Repuestos Exterior;Z054;Maquinarias Y Equipo;;OC 43-0621;1817,15;USD;1817,15
1000;20000299;CARLISLE INTERCONNECT;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100201642;31.12.2022;N180;Crédito 180 Días;  970;29.06.2023;USD;-891,8100;0,0000;0,0000;0,0000;0,0000;-891,8100;0,0000;-15409,33;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;DIFERENCIAL;-0,01;USD;-891,81
1000;20000299;CARLISLE INTERCONNECT;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100231689;31.12.2023;N180;Crédito 180 Días;  605;28.06.2024;USD;-864,8400;0,0000;0,0000;0,0000;0,0000;-864,8400;0,0000;-31074,26;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;-0,01;USD;-864,84
1000;20000299;CARLISLE INTERCONNECT;537341;537341;RE;Factura bruto;5100016828;24.08.2022;NT01;Prepagado; 1279;24.08.2022;USD;-2,129,5200;0,0000;0,0000;0,0000;0,0000;-2129,5200;0,0000;-13376,98;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;OC 43/398 EXP;-1666,00;USD;-2129,52
1000;20000301;Gimar Distribution Inc;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100201975;31.12.2022;;;0;31.12.2022;USD;2,505,5200;2505,5200;0,0000;0,0000;0,0000;0,0000;0,0000;43292,20;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;0,01;USD;2505,52
1000;20000301;Gimar Distribution Inc;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100231665;31.12.2023;;;0;31.12.2023;USD;632,8100;632,8100;0,0000;0,0000;0,0000;0,0000;0,0000;22737,26;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;0,01;USD;632,81
1000;20000301;Gimar Distribution Inc;ANTICIPO;ANTICIPO;KZ;Pago acreedor;1500009644;10.08.2023;;;0;10.08.2023;USD;14,070,0000;14070,0000;0,0000;0,0000;0,0000;0,0000;0,0000;439513,03;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;ANTICIPO;14070,00;USD;14070,00
1000;20000302;SELAS CG CHRISTOPHE GA;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100201977;31.12.2022;;;0;31.12.2022;USD;2,476,2300;2476,2300;0,0000;0,0000;0,0000;0,0000;0,0000;42786,04;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;0,01;USD;2476,23
1000;20000302;SELAS CG CHRISTOPHE GA;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100231667;31.12.2023;;;0;31.12.2023;USD;1,960,2400;1960,2400;0,0000;0,0000;0,0000;0,0000;0,0000;70432,36;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;0,01;USD;1960,24
1000;20000302;SELAS CG CHRISTOPHE GA;CG CHISTOPHE GALLI;PAGO;KZ;Pago acreedor;1500007288;15.08.2022;;;0;15.08.2022;USD;3,776,1500;3776,1500;0,0000;0,0000;0,0000;0,0000;0,0000;22460,92;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;PAGO;3776,15;USD;3776,15
1000;20000304;VCB CARGO LOGISTIC LLC;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100201978;31.12.2022;;;0;31.12.2022;USD;4,176,0800;4176,0800;0,0000;0,0000;0,0000;0,0000;0,0000;72157,17;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;0,01;USD;4176,08
1000;20000304;VCB CARGO LOGISTIC LLC;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100231668;31.12.2023;;;0;31.12.2023;USD;4,038,6700;4038,6700;0,0000;0,0000;0,0000;0,0000;0,0000;145111,36;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;0,01;USD;4038,67
1000;20000304;VCB CARGO LOGISTIC LLC;ANTICIPO;ANTICIPO;KZ;Pago acreedor;1500007345;14.09.2022;;;0;14.09.2022;USD;7,780,0000;7780,0000;0,0000;0,0000;0,0000;0,0000;0,0000;62271,12;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;ANTICIPO;7780,00;USD;7780,00
1000;20000304;VCB CARGO LOGISTIC LLC;ANTICIPO;ANTICIPO;KZ;Pago acreedor;1500012023;27.08.2024;;;0;27.08.2024;USD;23,754,0000;23754,0000;0,0000;0,0000;0,0000;0,0000;0,0000;868524,63;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;ANTICIPO;23754,00;USD;23754,00
1000;20000304;VCB CARGO LOGISTIC LLC;OC 43-545;OC 43-545;KZ;Pago acreedor;1500012378;24.10.2024;;;0;24.10.2024;USD;14,840,8400;14840,8400;0,0000;0,0000;0,0000;0,0000;0,0000;585644,78;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;OC 43-545;14840,84;USD;14840,84
1000;20000309;JOSE LUIS DURAN SUAREZ;;;SA;Documento cta.mayor;0100231104;24.11.2023;N180;Crédito 180 Días;  642;22.05.2024;VED;-440,3500;0,0000;0,0000;0,0000;0,0000;-440,3500;0,0000;-15626,09;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;-440,00;USD;-440,35
1000;20000309;JOSE LUIS DURAN SUAREZ;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100231693;31.12.2023;N180;Crédito 180 Días;  605;28.06.2024;USD;-88,9500;0,0000;0,0000;0,0000;0,0000;-88,9500;0,0000;-3196,19;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;-0,01;USD;-88,95
1000;20000309;JOSE LUIS DURAN SUAREZ;JLD146;JLD146;RE;Factura bruto;5100020125;04.08.2023;;;0;04.08.2023;USD;-522,8600;-522,8600;0,0000;0,0000;0,0000;0,0000;0,0000;-15740,21;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;0;-480,00;USD;-522,86
1000;20000309;JOSE LUIS DURAN SUAREZ;JLD149;JLD149;RE;Factura bruto;5100020128;14.08.2023;;;0;14.08.2023;USD;-501,9900;-501,9900;0,0000;0,0000;0,0000;0,0000;0,0000;-15740,21;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;0;-480,00;USD;-501,99
1000;20000323;Shandong Nuoer Biologi;DIFERENCIAL;DIFERENCIAL;SA;Documento cta.mayor;0100232445;31.12.2023;NT00;Contado;  785;31.12.2023;USD;-4,345,0400;0,0000;0,0000;0,0000;0,0000;-4345,0400;0,0000;-156119,55;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;-0,01;USD;-4345,04
1000;20000323;Shandong Nuoer Biologi;EXP20102964;NRSAP-ES230602;RE;Factura bruto;5100019990;14.06.2023;NT01;Prepagado;  985;14.06.2023;USD;-43,926,9700;0,0000;0,0000;0,0000;0,0000;-43926,9700;0,0000;-1186818,82;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;OC 43-470 EXP20102964;-37376,00;USD;-43926,97
1000;20000341;PAKTEN SAGLIK URUNLERI;;OC 43-0545;KZ;Pago acreedor;1500011040;26.02.2024;;;0;26.02.2024;USD;15,000,0000;15000,0000;0,0000;0,0000;0,0000;0,0000;0,0000;541047,00;;GP SIN DEFINIR;Z046;Suministros;;OC 43-0545;15000,00;USD;15000,00
1000;20000341;PAKTEN SAGLIK URUNLERI;;OC 43-0545;KZ;Pago acreedor;1500011087;01.03.2024;;;0;01.03.2024;USD;16,600,0000;16600,0000;0,0000;0,0000;0,0000;0,0000;0,0000;600119,88;;GP SIN DEFINIR;Z046;Suministros;;OC 43-0545;16600,00;USD;16600,00
1000;20000341;PAKTEN SAGLIK URUNLERI;;OC 43-0545;KZ;Pago acreedor;1500011173;05.03.2024;;;0;05.03.2024;USD;21,000,0000;21000,0000;0,0000;0,0000;0,0000;0,0000;0,0000;757959,30;;GP SIN DEFINIR;Z046;Suministros;;OC 43-0545;21000,00;USD;21000,00
1000;20000341;PAKTEN SAGLIK URUNLERI;;OC 43-0545;KZ;Pago acreedor;1500011510;16.05.2024;;;0;16.05.2024;USD;56,463,0000;56463,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2066782,94;;GP SIN DEFINIR;Z046;Suministros;;OC 43-0545;56463,00;USD;56463,00
1000;20000342;Fujian JR Hygiene Prod;;OC 43-0543;KZ;Pago acreedor;1500011039;26.02.2024;;;0;26.02.2024;USD;12,279,0000;12279,0000;0,0000;0,0000;0,0000;0,0000;0,0000;442901,07;;GP SIN DEFINIR;Z046;Suministros;;OC 43-0543;12279,00;USD;12279,00
1000;20000342;Fujian JR Hygiene Prod;;OC 43-543;KZ;Pago acreedor;1500011733;24.06.2024;;;0;24.06.2024;USD;12,464,0000;12464,0000;0,0000;0,0000;0,0000;0,0000;0,0000;453426,61;;GP SIN DEFINIR;Z046;Suministros;;OC 43-543;12464,00;USD;12464,00
1000;20000344;ABSORBENTES DE COLOMBI;700020812;;SA;Documento cta.mayor;0100258002;16.10.2024;;;0;16.10.2024;USD;1,802,3100;1802,3100;0,0000;0,0000;0,0000;0,0000;0,0000;70142,12;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;;1926,05;USD;1802,31
1000;20000344;ABSORBENTES DE COLOMBI;OC 43-0550;OC 43-0550;KZ;Pago acreedor;1500011038;26.02.2024;;;0;26.02.2024;USD;9,000,0000;9000,0000;0,0000;0,0000;0,0000;0,0000;0,0000;324628,20;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;OC 43-0550;9000,00;USD;9000,00
1000;20000344;ABSORBENTES DE COLOMBI;OC 4300000619;OC 4300000619;KZ;Pago acreedor;1500012191;19.09.2024;;;0;19.09.2024;USD;36,750,0000;36750,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1351624,58;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;OC 4300000619;36750,00;USD;36750,00
1000;20000344;ABSORBENTES DE COLOMBI;OC 4300000619;OC 4300000619;KZ;Pago acreedor;1500012192;25.09.2024;;;0;25.09.2024;USD;36,750,0000;36750,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1352785,88;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;OC 4300000619;36750,00;USD;36750,00
1000;20000351;C.I. OCEANIC, S.A;OC 43-0583;OC 43-0583;KZ;Pago acreedor;1500012260;04.10.2024;;;0;04.10.2024;USD;28,183,3000;28183,3000;0,0000;0,0000;0,0000;0,0000;0,0000;1042373,44;A14;K-Materia Prima Extranjera;Z041;Repuestos;;OC 43-0583;28183,30;USD;28183,30
1000;20000355;IDEALNET TELECOM INC;ANTICIPO;ANTICIPO;KZ;Pago acreedor;1500012085;12.09.2024;;;0;12.09.2024;USD;1,515,0000;1515,0000;0,0000;0,0000;0,0000;0,0000;0,0000;55649,43;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;ANTICIPO;1515,00;USD;1515,00
1000;20000362;QUIMICOLOR SAS;1500012195;SALDO ANTICIPO;AB;Documento contable;0100260047;07.10.2024;;;0;07.10.2024;USD;3,390,6000;3390,6000;0,0000;0,0000;0,0000;0,0000;0,0000;125573,56;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;SALDO ANTICIPO;3411,12;USD;3390,60
1000;20000362;QUIMICOLOR SAS;DF FT FT AAMB7783;DF FT FT AAMB778;SA;Documento cta.mayor;0100261576;15.11.2024;NT00;Contado;  465;15.11.2024;USD;-21,959,3800;0,0000;0,0000;0,0000;0,0000;-21959,3800;0,0000;-999305,35;A14;K-Materia Prima Extranjera;Z053;Materia Prima;;DF FT FT AAMB7783 OC43-63;-19411,22;USD;-21959,38
1000;40000000;PHARSANA DE VENEZUELA,;541;123;KR;Factura acreedor;1900019869;14.02.2025;NT00;Contado;  374;14.02.2025;USD;-160,859,0400;0,0000;0,0000;0,0000;0,0000;-160859,0400;0,0000;-9944740,00;A12;K-Intercompañías;Z032;Intercompañia;;00-005;-123055,24;USD;-160859,04
1000;40000003;PROYECTOS PET, C.A.;PAGO SEGURO;PAGO SEGURO;SA;Documento cta.mayor;0100253413;26.07.2024;;;0;26.07.2024;USD;-4,519,0600;-4519,0600;0,0000;0,0000;0,0000;0,0000;0,0000;-165305,86;A12;K-Intercompañías;Z032;Intercompañia;;PAGO SEGURO;-4519,06;USD;-4519,06
1000;40000003;PROYECTOS PET, C.A.;FACT 320;FACT 320;SA;Documento cta.mayor;0100257576;07.10.2024;;;0;07.10.2024;VED;-79,9100;-79,9100;0,0000;0,0000;0,0000;0,0000;0,0000;-2959,46;A12;K-Intercompañías;Z032;Intercompañia;;FACT 320;-78,86;USD;-79,91
1000;40000003;PROYECTOS PET, C.A.;CAJA CHICA;CAJA CHICA;SA;Documento cta.mayor;0100257925;26.09.2024;;;0;26.09.2024;VED;-58,0000;-58,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-2137,30;A12;K-Intercompañías;Z032;Intercompañia;;CAJA CHICA;-54,96;USD;-58,00
1000;40000003;PROYECTOS PET, C.A.;Prestamo pago JMD;PRESTAMO PET;SA;Documento cta.mayor;0100258148;09.10.2024;;;0;09.10.2024;USD;-141,110,0000;-141110,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-5231512,14;A12;K-Intercompañías;Z032;Intercompañia;;Prestamo de PET pago JMD;-141110,00;USD;-141110,00
1000;40000003;PROYECTOS PET, C.A.;;;AB;Documento contable;0100258157;18.10.2024;;;0;18.10.2024;VED;-287,5300;-287,5300;0,0000;0,0000;0,0000;0,0000;0,0000;-11252,30;A12;K-Intercompañías;Z032;Intercompañia;;;-287,53;USD;-287,53
1000;40000003;PROYECTOS PET, C.A.;ANTICIPO CAJA CH;ANTICIPO;AB;Documento contable;0100258163;07.10.2024;;;0;07.10.2024;USD;-79,9100;-79,9100;0,0000;0,0000;0,0000;0,0000;0,0000;-2959,46;A12;K-Intercompañías;Z032;Intercompañia;;ANTICIPO CAJA CHICA;-80,00;USD;-79,91
1000;40000003;PROYECTOS PET, C.A.;Comercial Trabaja;RECLASIFICACION;SA;Documento cta.mayor;0100258402;20.09.2023;;;0;20.09.2023;VED;-536,6200;-536,6200;0,0000;0,0000;0,0000;0,0000;0,0000;-18146,34;A12;K-Intercompañías;Z032;Intercompañia;;FA8000013755 PET;-536,62;USD;-536,62
1000;40000003;PROYECTOS PET, C.A.;0;0;SA;Documento cta.mayor;0100260288;07.10.2024;;;0;07.10.2024;VED;-499,3200;-499,3200;0,0000;0,0000;0,0000;0,0000;0,0000;-18492,75;A12;K-Intercompañías;Z032;Intercompañia;;PAGO;-499,32;USD;-499,32
1000;40000003;PROYECTOS PET, C.A.;WIRES OUT 20240731;PRESTAMO;SA;Documento cta.mayor;0100261458;31.07.2024;;;0;31.07.2024;USD;-65,198,0000;-65198,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-2387081,33;A12;K-Intercompañías;Z032;Intercompañia;;PRESTAMO INTERCOMPAÑIA;-65198,00;USD;-65198,00
1000;40000003;PROYECTOS PET, C.A.;CAJA CHICA;GASTOS DE COMIDA;SA;Documento cta.mayor;0100261568;28.10.2024;;;0;28.10.2024;VED;-27,8000;-27,8000;0,0000;0,0000;0,0000;0,0000;0,0000;-1140,90;A12;K-Intercompañías;Z032;Intercompañia;;GASTOS DE COMIDA;-28,00;USD;-27,80
1000;40000003;PROYECTOS PET, C.A.;CAJA CHICA;GASTOS DE COMIDA;SA;Documento cta.mayor;0100261583;22.10.2024;;;0;22.10.2024;VED;-9,0000;-9,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-352,62;A12;K-Intercompañías;Z032;Intercompañia;;GASTOS DE COMIDA;-9,00;USD;-9,00
1000;40000003;PROYECTOS PET, C.A.;Doc.100143939;PRESTAMO;SA;Documento cta.mayor;0100261856;03.10.2024;;;0;03.10.2024;USD;-60,000,0000;-60000,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-2218872,00;A12;K-Intercompañías;Z032;Intercompañia;;PRESTAMO INTERCOMPAÑIA;-60000,00;USD;-60000,00
1000;40000007;FARVENCA C.A;9030000934;9030000934;KR;Factura acreedor;1900016283;30.09.2022;NT00;Contado; 1242;30.09.2022;VED;-845,3600;0,0000;0,0000;0,0000;0,0000;-845,3600;0,0000;-6918,16;A12;K-Intercompañías;Z032;Intercompañia;;00-4145269;-836,84;USD;-845,36
